WaferID,BTM_X_mm,BTM_Y_mm,BTM_Thickness,TFK_X_mm,TFK_Y_mm,TFK_Thickness,Distance_mm,Thickness_Delta,BTM_File,TFK_File
AANBD202TEC1,0.0,-134.7,3357.0,0.0067,-134.7529999,3366.77002,0.05342171281427001,-9.770019999999931,M484-3375-ttg-matching-adj-05mm.csv,2026-03-25T13.38.44.1119450-LCTW01516-8374-TFK659-TTG624-MFGM484CDTFK.xml
AANBD202TEC1,-96.5,96.5,3353.0,-96.51,96.51,3364.070068,0.014142135623738184,-11.070067999999992,M484-3375-ttg-matching-adj-05mm.csv,2026-03-25T13.38.44.1119450-LCTW01516-8374-TFK659-TTG624-MFGM484CDTFK.xml
AANBD202TEC1,96.5,-96.5,3356.0,96.51,-96.51,3369.120117,0.014142135623738184,-13.120116999999937,M484-3375-ttg-matching-adj-05mm.csv,2026-03-25T13.38.44.1119450-LCTW01516-8374-TFK659-TTG624-MFGM484CDTFK.xml
AANBD202TEC1,136.2,19.3,3357.0,136.2,19.3019,3368.439941,0.0018999999999991246,-11.43994100000009,M484-3375-ttg-matching-adj-05mm.csv,2026-03-25T13.38.44.1119450-LCTW01516-8374-TFK659-TTG624-MFGM484CDTFK.xml
AANBD202TEC1,71.2,127.4,3356.0,71.2039,127.428,3367.110107,0.028270302439124012,-11.11010699999997,M484-3375-ttg-matching-adj-05mm.csv,2026-03-25T13.38.44.1119450-LCTW01516-8374-TFK659-TTG624-MFGM484CDTFK.xml
AANBD202TEC1,141.9,-35.9,3359.0,142.401,-36.4348,3375.040039,0.7328110534100923,-16.04003899999998,M484-3375-ttg-matching-adj-05mm.csv,2026-03-25T13.38.44.1119450-LCTW01516-8374-TFK659-TTG624-MFGM484CDTFK.xml
AANBD202TEC1,-135.7,-57.4,3364.0,-136.2,-57.9062,3390.590088,0.7115043499515654,-26.590087999999923,M484-3375-ttg-matching-adj-05mm.csv,2026-03-25T13.38.44.1119450-LCTW01516-8374-TFK659-TTG624-MFGM484CDTFK.xml
AANBD202TEC1,-135.7,57.4,3363.0,-136.2,57.9062,3394.77002,0.7115043499515654,-31.77001999999993,M484-3375-ttg-matching-adj-05mm.csv,2026-03-25T13.38.44.1119450-LCTW01516-8374-TFK659-TTG624-MFGM484CDTFK.xml
AANBD202TEC1,-57.4,-135.7,3363.0,-57.9062,-136.2,3392.139893,0.7115043499515654,-29.13989300000003,M484-3375-ttg-matching-adj-05mm.csv,2026-03-25T13.38.44.1119450-LCTW01516-8374-TFK659-TTG624-MFGM484CDTFK.xml
AANBD202TEC1,-57.4,135.7,3364.0,-57.9062,136.2,3394.219971,0.7115043499515654,-30.219970999999987,M484-3375-ttg-matching-adj-05mm.csv,2026-03-25T13.38.44.1119450-LCTW01516-8374-TFK659-TTG624-MFGM484CDTFK.xml
AANBD202TEC1,57.4,-135.7,3365.0,57.9062,-136.2,3391.610107,0.7115043499515654,-26.61010699999997,M484-3375-ttg-matching-adj-05mm.csv,2026-03-25T13.38.44.1119450-LCTW01516-8374-TFK659-TTG624-MFGM484CDTFK.xml
AANBD202TEC1,135.7,57.4,3367.0,136.2,57.9062,3395.280029,0.7115043499515654,-28.280029000000013,M484-3375-ttg-matching-adj-05mm.csv,2026-03-25T13.38.44.1119450-LCTW01516-8374-TFK659-TTG624-MFGM484CDTFK.xml
AANBD159TED5,0.0,-3.6,3365.0,0.0067,-3.6622,3376.919922,0.06255981138078963,-11.919922000000042,M484-3375-ttg-matching-adj-05mm.csv,2026-03-25T13.38.44.1119450-LCTW01516-8374-TFK659-TTG624-MFGM484CDTFK.xml
AANBD159TED5,19.3,-19.3,3363.0,19.3019,-19.3019,3374.060059,0.0026870057685076426,-11.06005899999991,M484-3375-ttg-matching-adj-05mm.csv,2026-03-25T13.38.44.1119450-LCTW01516-8374-TFK659-TTG624-MFGM484CDTFK.xml
AANBD159TED5,19.3,19.3,3364.0,19.3019,19.3019,3373.689941,0.0026870057685076426,-9.68994100000009,M484-3375-ttg-matching-adj-05mm.csv,2026-03-25T13.38.44.1119450-LCTW01516-8374-TFK659-TTG624-MFGM484CDTFK.xml
AANBD159TED5,-47.5,-36.4,3359.0,-47.4578,-36.4348,3370.169922,0.054698080405078064,-11.169922000000042,M484-3375-ttg-matching-adj-05mm.csv,2026-03-25T13.38.44.1119450-LCTW01516-8374-TFK659-TTG624-MFGM484CDTFK.xml
AANBD159TED5,-57.9,19.3,3358.0,-57.9062,19.3019,3367.189941,0.0064845971347489055,-9.18994100000009,M484-3375-ttg-matching-adj-05mm.csv,2026-03-25T13.38.44.1119450-LCTW01516-8374-TFK659-TTG624-MFGM484CDTFK.xml
AANBD159TED5,-19.3,-57.9,3357.0,-19.3019,-57.9062,3368.379883,0.0064845971347489055,-11.379883000000063,M484-3375-ttg-matching-adj-05mm.csv,2026-03-25T13.38.44.1119450-LCTW01516-8374-TFK659-TTG624-MFGM484CDTFK.xml
AANBD159TED5,-19.3,57.9,3357.0,-19.3019,57.9062,3370.149902,0.0064845971347489055,-13.149902000000111,M484-3375-ttg-matching-adj-05mm.csv,2026-03-25T13.38.44.1119450-LCTW01516-8374-TFK659-TTG624-MFGM484CDTFK.xml
AANBD159TED5,71.2,-3.6,3356.0,71.2039,-3.6622,3366.840088,0.062322146946330315,-10.840087999999923,M484-3375-ttg-matching-adj-05mm.csv,2026-03-25T13.38.44.1119450-LCTW01516-8374-TFK659-TTG624-MFGM484CDTFK.xml
AANBD159TED5,57.9,57.9,3355.0,57.9062,57.9062,3365.949951,0.00876812408671285,-10.949951000000056,M484-3375-ttg-matching-adj-05mm.csv,2026-03-25T13.38.44.1119450-LCTW01516-8374-TFK659-TTG624-MFGM484CDTFK.xml
AANBD159TED5,-71.2,61.9,3352.0,-71.1902,61.8829,3363.5,0.01970913493788968,-11.5,M484-3375-ttg-matching-adj-05mm.csv,2026-03-25T13.38.44.1119450-LCTW01516-8374-TFK659-TTG624-MFGM484CDTFK.xml
AANBD159TED5,19.3,-96.5,3352.0,19.3019,-96.51,3361.719971,0.010178899744083295,-9.719970999999987,M484-3375-ttg-matching-adj-05mm.csv,2026-03-25T13.38.44.1119450-LCTW01516-8374-TFK659-TTG624-MFGM484CDTFK.xml
AANBD159TED5,19.3,96.5,3354.0,19.3019,96.51,3363.909912,0.010178899744083295,-9.909912000000077,M484-3375-ttg-matching-adj-05mm.csv,2026-03-25T13.38.44.1119450-LCTW01516-8374-TFK659-TTG624-MFGM484CDTFK.xml
AANBD159TED5,96.5,19.3,3353.0,96.51,19.3019,3362.060059,0.010178899744083295,-9.06005899999991,M484-3375-ttg-matching-adj-05mm.csv,2026-03-25T13.38.44.1119450-LCTW01516-8374-TFK659-TTG624-MFGM484CDTFK.xml
AANBD159TED5,71.2,-69.2,3354.0,71.2039,-69.2075,3364.47998,0.008453401682157895,-10.479980000000069,M484-3375-ttg-matching-adj-05mm.csv,2026-03-25T13.38.44.1119450-LCTW01516-8374-TFK659-TTG624-MFGM484CDTFK.xml
AANBD159TED5,-96.5,-57.9,3350.0,-96.51,-57.9062,3361.610107,0.011766052864070403,-11.61010699999997,M484-3375-ttg-matching-adj-05mm.csv,2026-03-25T13.38.44.1119450-LCTW01516-8374-TFK659-TTG624-MFGM484CDTFK.xml
AANBD159TED5,-57.9,-96.5,3350.0,-57.9062,-96.51,3361.77002,0.011766052864070403,-11.770019999999931,M484-3375-ttg-matching-adj-05mm.csv,2026-03-25T13.38.44.1119450-LCTW01516-8374-TFK659-TTG624-MFGM484CDTFK.xml
AANBD159TED5,-57.9,96.5,3350.0,-57.9062,96.51,3363.01001,0.011766052864070403,-13.010009999999966,M484-3375-ttg-matching-adj-05mm.csv,2026-03-25T13.38.44.1119450-LCTW01516-8374-TFK659-TTG624-MFGM484CDTFK.xml
AANBD159TED5,94.9,61.8,3353.0,94.9361,61.8829,3363.139893,0.09041913514295342,-10.13989300000003,M484-3375-ttg-matching-adj-05mm.csv,2026-03-25T13.38.44.1119450-LCTW01516-8374-TFK659-TTG624-MFGM484CDTFK.xml
AANBD159TED5,-118.6,-3.6,3349.0,-118.655,-3.6622,3358.639893,0.08302915150717083,-9.63989300000003,M484-3375-ttg-matching-adj-05mm.csv,2026-03-25T13.38.44.1119450-LCTW01516-8374-TFK659-TTG624-MFGM484CDTFK.xml
AANBD159TED5,0.0,127.4,3349.0,0.0067,127.428,3360.060059,0.028790449805439457,-11.06005899999991,M484-3375-ttg-matching-adj-05mm.csv,2026-03-25T13.38.44.1119450-LCTW01516-8374-TFK659-TTG624-MFGM484CDTFK.xml
AANBD159TED5,0.0,-134.7,3344.0,0.0067,-134.7529999,3355.659912,0.05342171281427001,-11.659912000000077,M484-3375-ttg-matching-adj-05mm.csv,2026-03-25T13.38.44.1119450-LCTW01516-8374-TFK659-TTG624-MFGM484CDTFK.xml
AANBD159TED5,-96.5,96.5,3345.0,-96.51,96.51,3356.889893,0.014142135623738184,-11.88989300000003,M484-3375-ttg-matching-adj-05mm.csv,2026-03-25T13.38.44.1119450-LCTW01516-8374-TFK659-TTG624-MFGM484CDTFK.xml
AANBD159TED5,96.5,-96.5,3346.0,96.51,-96.51,3356.570068,0.014142135623738184,-10.570067999999992,M484-3375-ttg-matching-adj-05mm.csv,2026-03-25T13.38.44.1119450-LCTW01516-8374-TFK659-TTG624-MFGM484CDTFK.xml
AANBD159TED5,136.2,19.3,3346.0,136.2,19.3019,3356.790039,0.0018999999999991246,-10.790038999999979,M484-3375-ttg-matching-adj-05mm.csv,2026-03-25T13.38.44.1119450-LCTW01516-8374-TFK659-TTG624-MFGM484CDTFK.xml
AANBD159TED5,71.2,127.4,3345.0,71.2039,127.428,3353.899902,0.028270302439124012,-8.899902000000111,M484-3375-ttg-matching-adj-05mm.csv,2026-03-25T13.38.44.1119450-LCTW01516-8374-TFK659-TTG624-MFGM484CDTFK.xml
AANBD159TED5,141.9,-35.9,3348.0,142.401,-36.4348,3360.419922,0.7328110534100923,-12.419922000000042,M484-3375-ttg-matching-adj-05mm.csv,2026-03-25T13.38.44.1119450-LCTW01516-8374-TFK659-TTG624-MFGM484CDTFK.xml
AANBD159TED5,-135.7,-57.4,3352.0,-136.2,-57.9062,3379.280029,0.7115043499515654,-27.280029000000013,M484-3375-ttg-matching-adj-05mm.csv,2026-03-25T13.38.44.1119450-LCTW01516-8374-TFK659-TTG624-MFGM484CDTFK.xml
AANBD159TED5,-135.7,57.4,3353.0,-136.2,57.9062,3382.300049,0.7115043499515654,-29.300048999999944,M484-3375-ttg-matching-adj-05mm.csv,2026-03-25T13.38.44.1119450-LCTW01516-8374-TFK659-TTG624-MFGM484CDTFK.xml
AANBD159TED5,-57.4,-135.7,3352.0,-57.9062,-136.2,3377.780029,0.7115043499515654,-25.780029000000013,M484-3375-ttg-matching-adj-05mm.csv,2026-03-25T13.38.44.1119450-LCTW01516-8374-TFK659-TTG624-MFGM484CDTFK.xml
AANBD159TED5,-57.4,135.7,3350.0,-57.9062,136.2,3381.179932,0.7115043499515654,-31.179932000000008,M484-3375-ttg-matching-adj-05mm.csv,2026-03-25T13.38.44.1119450-LCTW01516-8374-TFK659-TTG624-MFGM484CDTFK.xml
AANBD159TED5,57.4,-135.7,3353.0,57.9062,-136.2,3378.699951,0.7115043499515654,-25.699951000000056,M484-3375-ttg-matching-adj-05mm.csv,2026-03-25T13.38.44.1119450-LCTW01516-8374-TFK659-TTG624-MFGM484CDTFK.xml
AANBD159TED5,135.7,57.4,3353.0,136.2,57.9062,3379.179932,0.7115043499515654,-26.179932000000008,M484-3375-ttg-matching-adj-05mm.csv,2026-03-25T13.38.44.1119450-LCTW01516-8374-TFK659-TTG624-MFGM484CDTFK.xml
AANBD252TEC4,0.0,-3.6,3393.0,0.0067,-3.6622,3397.179932,0.06255981138078963,-4.179932000000008,M484-3375-ttg-matching-adj-05mm.csv,2026-03-25T22.50.03.1868498-LCTW01516-8374-TFK657-TTG622-MFGM484CDTFK.xml
AANBD252TEC4,19.3,-19.3,3383.0,19.3019,-19.3019,3385.169922,0.0026870057685076426,-2.1699220000000423,M484-3375-ttg-matching-adj-05mm.csv,2026-03-25T22.50.03.1868498-LCTW01516-8374-TFK657-TTG622-MFGM484CDTFK.xml
AANBD252TEC4,19.3,19.3,3384.0,19.3019,19.3019,3385.669922,0.0026870057685076426,-1.6699220000000423,M484-3375-ttg-matching-adj-05mm.csv,2026-03-25T22.50.03.1868498-LCTW01516-8374-TFK657-TTG622-MFGM484CDTFK.xml
AANBD252TEC4,-47.5,-36.4,3377.0,-47.4578,-36.4348,3380.439941,0.054698080405078064,-3.43994100000009,M484-3375-ttg-matching-adj-05mm.csv,2026-03-25T22.50.03.1868498-LCTW01516-8374-TFK657-TTG622-MFGM484CDTFK.xml
AANBD252TEC4,-57.9,19.3,3378.0,-57.9062,19.3019,3380.409912,0.0064845971347489055,-2.4099120000000767,M484-3375-ttg-matching-adj-05mm.csv,2026-03-25T22.50.03.1868498-LCTW01516-8374-TFK657-TTG622-MFGM484CDTFK.xml
AANBD252TEC4,-19.3,-57.9,3376.0,-19.3019,-57.9062,3379.350098,0.0064845971347489055,-3.350097999999889,M484-3375-ttg-matching-adj-05mm.csv,2026-03-25T22.50.03.1868498-LCTW01516-8374-TFK657-TTG622-MFGM484CDTFK.xml
AANBD252TEC4,-19.3,57.9,3378.0,-19.3019,57.9062,3381.719971,0.0064845971347489055,-3.719970999999987,M484-3375-ttg-matching-adj-05mm.csv,2026-03-25T22.50.03.1868498-LCTW01516-8374-TFK657-TTG622-MFGM484CDTFK.xml
AANBD252TEC4,71.2,-3.6,3374.0,71.2039,-3.6622,3376.22998,0.062322146946330315,-2.2299800000000687,M484-3375-ttg-matching-adj-05mm.csv,2026-03-25T22.50.03.1868498-LCTW01516-8374-TFK657-TTG622-MFGM484CDTFK.xml
AANBD252TEC4,57.9,57.9,3376.0,57.9062,57.9062,3377.929932,0.00876812408671285,-1.929932000000008,M484-3375-ttg-matching-adj-05mm.csv,2026-03-25T22.50.03.1868498-LCTW01516-8374-TFK657-TTG622-MFGM484CDTFK.xml
AANBD252TEC4,-71.2,61.9,3373.0,-71.1902,61.8829,3376.080078,0.01970913493788968,-3.0800779999999577,M484-3375-ttg-matching-adj-05mm.csv,2026-03-25T22.50.03.1868498-LCTW01516-8374-TFK657-TTG622-MFGM484CDTFK.xml
AANBD252TEC4,19.3,-96.5,3370.0,19.3019,-96.51,3373.330078,0.010178899744083295,-3.3300779999999577,M484-3375-ttg-matching-adj-05mm.csv,2026-03-25T22.50.03.1868498-LCTW01516-8374-TFK657-TTG622-MFGM484CDTFK.xml
AANBD252TEC4,19.3,96.5,3376.0,19.3019,96.51,3380.120117,0.010178899744083295,-4.1201169999999365,M484-3375-ttg-matching-adj-05mm.csv,2026-03-25T22.50.03.1868498-LCTW01516-8374-TFK657-TTG622-MFGM484CDTFK.xml
AANBD252TEC4,96.5,19.3,3372.0,96.51,19.3019,3374.75,0.010178899744083295,-2.75,M484-3375-ttg-matching-adj-05mm.csv,2026-03-25T22.50.03.1868498-LCTW01516-8374-TFK657-TTG622-MFGM484CDTFK.xml
AANBD252TEC4,71.2,-69.2,3372.0,71.2039,-69.2075,3374.110107,0.008453401682157895,-2.110106999999971,M484-3375-ttg-matching-adj-05mm.csv,2026-03-25T22.50.03.1868498-LCTW01516-8374-TFK657-TTG622-MFGM484CDTFK.xml
AANBD252TEC4,-96.5,-57.9,3369.0,-96.51,-57.9062,3372.469971,0.011766052864070403,-3.469970999999987,M484-3375-ttg-matching-adj-05mm.csv,2026-03-25T22.50.03.1868498-LCTW01516-8374-TFK657-TTG622-MFGM484CDTFK.xml
AANBD252TEC4,-57.9,-96.5,3369.0,-57.9062,-96.51,3370.98999,0.011766052864070403,-1.9899900000000343,M484-3375-ttg-matching-adj-05mm.csv,2026-03-25T22.50.03.1868498-LCTW01516-8374-TFK657-TTG622-MFGM484CDTFK.xml
AANBD252TEC4,-57.9,96.5,3371.0,-57.9062,96.51,3375.189941,0.011766052864070403,-4.18994100000009,M484-3375-ttg-matching-adj-05mm.csv,2026-03-25T22.50.03.1868498-LCTW01516-8374-TFK657-TTG622-MFGM484CDTFK.xml
AANBD252TEC4,94.9,61.8,3371.0,94.9361,61.8829,3373.75,0.09041913514295342,-2.75,M484-3375-ttg-matching-adj-05mm.csv,2026-03-25T22.50.03.1868498-LCTW01516-8374-TFK657-TTG622-MFGM484CDTFK.xml
AANBD252TEC4,-118.6,-3.6,3368.0,-118.655,-3.6622,3371.75,0.08302915150717083,-3.75,M484-3375-ttg-matching-adj-05mm.csv,2026-03-25T22.50.03.1868498-LCTW01516-8374-TFK657-TTG622-MFGM484CDTFK.xml
AANBD252TEC4,0.0,127.4,3370.0,0.0067,127.428,3371.050049,0.028790449805439457,-1.0500489999999445,M484-3375-ttg-matching-adj-05mm.csv,2026-03-25T22.50.03.1868498-LCTW01516-8374-TFK657-TTG622-MFGM484CDTFK.xml
AANBD252TEC4,0.0,-134.7,3362.0,0.0067,-134.7529999,3366.580078,0.05342171281427001,-4.580077999999958,M484-3375-ttg-matching-adj-05mm.csv,2026-03-25T22.50.03.1868498-LCTW01516-8374-TFK657-TTG622-MFGM484CDTFK.xml
AANBD252TEC4,-96.5,96.5,3364.0,-96.51,96.51,3368.300049,0.014142135623738184,-4.3000489999999445,M484-3375-ttg-matching-adj-05mm.csv,2026-03-25T22.50.03.1868498-LCTW01516-8374-TFK657-TTG622-MFGM484CDTFK.xml
AANBD252TEC4,96.5,-96.5,3364.0,96.51,-96.51,3365.090088,0.014142135623738184,-1.0900879999999233,M484-3375-ttg-matching-adj-05mm.csv,2026-03-25T22.50.03.1868498-LCTW01516-8374-TFK657-TTG622-MFGM484CDTFK.xml
AANBD252TEC4,136.2,19.3,3365.0,136.2,19.3019,3366.540039,0.0018999999999991246,-1.5400389999999788,M484-3375-ttg-matching-adj-05mm.csv,2026-03-25T22.50.03.1868498-LCTW01516-8374-TFK657-TTG622-MFGM484CDTFK.xml
AANBD252TEC4,71.2,127.4,3364.0,71.2039,127.428,3367.280029,0.028270302439124012,-3.280029000000013,M484-3375-ttg-matching-adj-05mm.csv,2026-03-25T22.50.03.1868498-LCTW01516-8374-TFK657-TTG622-MFGM484CDTFK.xml
AANBD252TEC4,141.9,-35.9,3361.0,142.401,-36.4348,3368.620117,0.7328110534100923,-7.6201169999999365,M484-3375-ttg-matching-adj-05mm.csv,2026-03-25T22.50.03.1868498-LCTW01516-8374-TFK657-TTG622-MFGM484CDTFK.xml
AANBD252TEC4,-135.7,-57.4,3367.0,-136.2,-57.9062,3383.47998,0.7115043499515654,-16.47998000000007,M484-3375-ttg-matching-adj-05mm.csv,2026-03-25T22.50.03.1868498-LCTW01516-8374-TFK657-TTG622-MFGM484CDTFK.xml
AANBD252TEC4,-135.7,57.4,3366.0,-136.2,57.9062,3384.320068,0.7115043499515654,-18.320067999999992,M484-3375-ttg-matching-adj-05mm.csv,2026-03-25T22.50.03.1868498-LCTW01516-8374-TFK657-TTG622-MFGM484CDTFK.xml
AANBD252TEC4,-57.4,-135.7,3368.0,-57.9062,-136.2,3386.790039,0.7115043499515654,-18.79003899999998,M484-3375-ttg-matching-adj-05mm.csv,2026-03-25T22.50.03.1868498-LCTW01516-8374-TFK657-TTG622-MFGM484CDTFK.xml
AANBD252TEC4,-57.4,135.7,3368.0,-57.9062,136.2,3386.570068,0.7115043499515654,-18.570067999999992,M484-3375-ttg-matching-adj-05mm.csv,2026-03-25T22.50.03.1868498-LCTW01516-8374-TFK657-TTG622-MFGM484CDTFK.xml
AANBD252TEC4,57.4,-135.7,3366.0,57.9062,-136.2,3383.48999,0.7115043499515654,-17.489990000000034,M484-3375-ttg-matching-adj-05mm.csv,2026-03-25T22.50.03.1868498-LCTW01516-8374-TFK657-TTG622-MFGM484CDTFK.xml
AANBD252TEC4,135.7,57.4,3368.0,136.2,57.9062,3384.98999,0.7115043499515654,-16.989990000000034,M484-3375-ttg-matching-adj-05mm.csv,2026-03-25T22.50.03.1868498-LCTW01516-8374-TFK657-TTG622-MFGM484CDTFK.xml
AANBD160TEG6,0.0,-3.6,3365.0,0.0067,-3.6622,3376.959961,0.06255981138078963,-11.959961000000021,M484-3375-ttg-matching-adj-05mm.csv,2026-03-25T13.38.44.1119450-LCTW01516-8374-TFK659-TTG624-MFGM484CDTFK.xml
AANBD160TEG6,19.3,-19.3,3364.0,19.3019,-19.3019,3374.399902,0.0026870057685076426,-10.399902000000111,M484-3375-ttg-matching-adj-05mm.csv,2026-03-25T13.38.44.1119450-LCTW01516-8374-TFK659-TTG624-MFGM484CDTFK.xml
AANBD160TEG6,19.3,19.3,3364.0,19.3019,19.3019,3375.23999,0.0026870057685076426,-11.239990000000034,M484-3375-ttg-matching-adj-05mm.csv,2026-03-25T13.38.44.1119450-LCTW01516-8374-TFK659-TTG624-MFGM484CDTFK.xml
AANBD160TEG6,-47.5,-36.4,3359.0,-47.4578,-36.4348,3369.639893,0.054698080405078064,-10.63989300000003,M484-3375-ttg-matching-adj-05mm.csv,2026-03-25T13.38.44.1119450-LCTW01516-8374-TFK659-TTG624-MFGM484CDTFK.xml
AANBD160TEG6,-57.9,19.3,3359.0,-57.9062,19.3019,3370.52002,0.0064845971347489055,-11.520019999999931,M484-3375-ttg-matching-adj-05mm.csv,2026-03-25T13.38.44.1119450-LCTW01516-8374-TFK659-TTG624-MFGM484CDTFK.xml
AANBD160TEG6,-19.3,-57.9,3357.0,-19.3019,-57.9062,3367.850098,0.0064845971347489055,-10.850097999999889,M484-3375-ttg-matching-adj-05mm.csv,2026-03-25T13.38.44.1119450-LCTW01516-8374-TFK659-TTG624-MFGM484CDTFK.xml
AANBD160TEG6,-19.3,57.9,3359.0,-19.3019,57.9062,3371.040039,0.0064845971347489055,-12.040038999999979,M484-3375-ttg-matching-adj-05mm.csv,2026-03-25T13.38.44.1119450-LCTW01516-8374-TFK659-TTG624-MFGM484CDTFK.xml
AANBD160TEG6,71.2,-3.6,3357.0,71.2039,-3.6622,3365.429932,0.062322146946330315,-8.429932000000008,M484-3375-ttg-matching-adj-05mm.csv,2026-03-25T13.38.44.1119450-LCTW01516-8374-TFK659-TTG624-MFGM484CDTFK.xml
AANBD160TEG6,57.9,57.9,3357.0,57.9062,57.9062,3368.060059,0.00876812408671285,-11.06005899999991,M484-3375-ttg-matching-adj-05mm.csv,2026-03-25T13.38.44.1119450-LCTW01516-8374-TFK659-TTG624-MFGM484CDTFK.xml
